q,n,r,lower_bound,upper_bound,lower_bound_reference,upper_bound_reference
5,10,5,31,625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_dummy_coordinate_lengthening
5,10,6,9,125,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,10,7,5,25,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
5,10,8,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
5,10,9,5,5,rule_radius_n_minus_one_exact,rule_constant_symbol
5,10,10,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,10,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,1,1085070,1953125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening
5,11,2,52788,390625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,11,3,4252,78125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,11,4,509,15625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,11,5,86,3125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,11,6,20,625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_dummy_coordinate_lengthening
5,11,7,7,125,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,11,8,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol
5,11,9,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
5,11,10,5,5,rule_radius_n_minus_one_exact,rule_constant_symbol
5,11,11,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,11,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,1,4982462,9765625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening
5,12,2,220942,1953125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,12,3,16078,390625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,12,4,1721,78125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,12,5,257,15625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,12,6,52,3125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,12,7,14,625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_dummy_coordinate_lengthening
5,12,8,5,25,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,12,9,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol
5,12,10,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
5,12,11,5,5,rule_radius_n_minus_one_exact,rule_constant_symbol
5,12,12,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,12,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,1,23032135,48828125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening
5,13,2,938281,9765625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,13,3,62265,1953125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,13,4,6024,390625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,13,5,803,78125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,13,6,143,15625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,13,7,34,3125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,13,8,11,125,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,13,9,5,25,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
5,13,10,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol
5,13,11,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
5,13,12,5,5,rule_radius_n_minus_one_exact,rule_constant_symbol
5,13,13,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,13,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,1,107079222,244140625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening
5,14,2,4034049,48828125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,14,3,246021,9765625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,14,4,21716,1953125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,14,5,2619,390625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,14,6,418,78125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,14,7,87,15625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,14,8,23,625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,14,9,8,125,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,14,10,5,25,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
5,14,11,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol
5,14,12,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
5,14,13,5,5,rule_radius_n_minus_one_exact,rule_constant_symbol
5,14,14,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,27,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,28,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,29,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,30,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,31,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,32,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,33,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,34,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,35,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,36,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,37,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,38,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,39,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,40,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,41,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,42,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,43,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,44,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,45,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,46,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,47,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,14,48,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,1,500288166,1220703125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening
5,15,2,17528765,244140625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,15,3,988872,48828125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,15,4,80246,9765625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,15,5,8832,1953125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,15,6,1274,390625,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,15,7,236,78125,rule_sphere_covering_bound,lean_hamming_perfect_upper;rule_free_lengthening;rule_dummy_coordinate_lengthening
5,15,8,56,3125,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,15,9,17,625,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,15,10,7,125,rule_sphere_covering_bound,rule_constant_symbol;rule_free_lengthening
5,15,11,5,25,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol;rule_free_lengthening
5,15,12,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation;rule_length_back_propagation,rule_constant_symbol
5,15,13,5,5,rule_radius_n_minus_one_exact;rule_radius_back_propagation,rule_constant_symbol
5,15,14,5,5,rule_radius_n_minus_one_exact,rule_constant_symbol
5,15,15,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,16,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,17,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,18,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,19,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,20,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,21,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,22,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,23,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,24,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,25,1,1,rule_sphere_covering_bound,rule_large_radius_upper
5,15,26,1,1,rule_sphere_covering_bound,rule_large_radius_upper
